disease,page_url,image_url,filename
dermatitis,https://dermnetnz.org/topics/melanocytic-naevus,https://dermnetnz.org/assets/Uploads/lesions/mole3.jpg,e23af33b70378a3366f3b298b7236fc6.jpg
dermatitis,https://dermnetnz.org/topics/pityriasis-rubra-pilaris,https://dermnetnz.org/assets/Uploads/scaly/prp7.jpg,396b12b44862588c101196c3975956d8.jpg
dermatitis,https://dermnetnz.org/topics/melanocytic-naevus,https://dermnetnz.org/assets/Uploads/lesions/blue-naevus.jpg,80478d33e68ce220c80c9191fed91421.jpg
dermatitis,https://dermnetnz.org/topics/pityriasis-rubra-pilaris,https://dermnetnz.org/assets/Uploads/scaly/s/prp9.jpg,1bcdf67fa78016868260fae28f3dd6ea.jpg
dermatitis,https://dermnetnz.org/topics/melanocytic-naevus,https://dermnetnz.org/assets/Uploads/lesions/small.jpg,5005f2acf9877b0743496630f54624e1.jpg
dermatitis,https://dermnetnz.org/topics/chickenpox-pathology,https://dermnetnz.org/assets/Uploads/chicken-pox-figure-3.jpg,dfca9c952ddd58cd0a3b5cc18af7d42e.jpg
dermatitis,https://dermnetnz.org/topics/chickenpox-pathology,https://dermnetnz.org/assets/Uploads/chicken-pox-figure-1.jpg,8c3f55ea168c5ddc5319a17bd2550b8d.jpg
dermatitis,https://dermnetnz.org/topics/chickenpox-pathology,https://dermnetnz.org/assets/Uploads/chicken-pox-figure-2.jpg,02b210991a1261cb926b9ec63b3454df.jpg
dermatitis,https://dermnetnz.org/topics/measles,https://dermnetnz.org/assets/Uploads/viral/measles04.jpg,a0eaf3aa42cac57ca46b04b4c2da5051.jpg
dermatitis,https://dermnetnz.org/topics/excision-of-skin-lesions,https://dermnetnz.org/assets/Uploads/procedures/Primaryclosure3.jpg,4d6f05944014a0f64157365625f1738d.jpg
dermatitis,https://dermnetnz.org/topics/measles,https://dermnetnz.org/assets/Uploads/viral/w/measles-28.jpg,6ff65f796c3994f6b99cecc85065a739.jpg
dermatitis,https://dermnetnz.org/topics/excision-of-skin-lesions,https://dermnetnz.org/assets/Uploads/procedures/Primaryclosure2.jpg,abba64465a13ac4d5ebe342772f6f173.jpg
dermatitis,https://dermnetnz.org/topics/measles,https://dermnetnz.org/assets/Uploads/viral/measles08.jpg,8f62028ce6652dcdcc1caa99a4eada83.jpg
dermatitis,https://dermnetnz.org/topics/excision-of-skin-lesions,https://dermnetnz.org/assets/Uploads/procedures/Primaryclosure1.jpg,3c41e3b5d55a84baf37cd03efc6e3404.jpg
dermatitis,https://dermnetnz.org/topics/measles,https://dermnetnz.org/assets/Uploads/viral/w/measles-29.jpg,ce4a3e3dbefc8bccffe26938a6328f39.jpg
dermatitis,https://dermnetnz.org/topics/measles,https://dermnetnz.org/assets/Uploads/viral/measles01.jpg,174b13721de51a598fb0b116d645f4ce.jpg
dermatitis,https://dermnetnz.org/topics/measles,https://dermnetnz.org/assets/Uploads/viral/measles03.jpg,3428d4854cf75000f9de22187f9a8d50.jpg
dermatitis,https://dermnetnz.org/topics/melanoma,https://dermnetnz.org/assets/Uploads/metastatic-melanoma-12.jpg,12b7034f29bcb482daef25652991c10d.jpg
dermatitis,https://dermnetnz.org/topics/melanoma,https://dermnetnz.org/assets/Uploads/alm-nail-1.jpg,8981dac4dafa4d718c45a2b1e8b24c12.jpg
dermatitis,https://dermnetnz.org/topics/melanoma,https://dermnetnz.org/assets/manualthumbnails/doctors/dermoscopy-course/images/mel-irreg2-sm.jpg,7a09d29950c9e0d4950d892ae3b4eae1.jpg
dermatitis,https://dermnetnz.org/topics/melanoma,https://dermnetnz.org/assets/Uploads/12-pubic-melanoma-m.jpg,8930c00c228b870622b9dd2db707a0eb.jpg
dermatitis,https://dermnetnz.org/topics/melanoma,https://dermnetnz.org/assets/Uploads/doctors/lesions/images/acrolent.jpg,af41317fe10e101ae100fda76407c38f.jpg
dermatitis,https://dermnetnz.org/topics/melanoma,https://dermnetnz.org/assets/Uploads/amelanotic-melanoma-014.jpg,ed90e11a58edf4099e8390ed06bae3eb.jpg
dermatitis,https://dermnetnz.org/topics/melanoma,https://dermnetnz.org/assets/Uploads/amelanotic-melanoma-018.jpg,ec8236ce22a1720048739c0298ea7d6b.jpg
dermatitis,https://dermnetnz.org/topics/melanoma,https://dermnetnz.org/assets/Uploads/melanoma-abcds-23.jpg,71a5dd0c89f20b355e568cb78f4e4689.jpg
dermatitis,https://dermnetnz.org/topics/melanoma,https://dermnetnz.org/assets/manualthumbnails/lesions/img/mel4-sm.jpg,6c8cd5add8f6e1f06743519f879a5d5f.jpg
dermatitis,https://dermnetnz.org/topics/napkin-dermatitis,https://dermnetnz.org/assets/Uploads/dermatitis/napkin-dermatitis19-s.jpg,2b67351766ae9f2c4e038ddd772ed0ea.jpg
dermatitis,https://dermnetnz.org/topics/sunbeds-and-solaria,https://dermnetnz.org/assets/Uploads/sunbedlamp.jpg,7cd4a12289c3f06168b240a1f9738d0f.jpg
dermatitis,https://dermnetnz.org/topics/napkin-dermatitis,https://dermnetnz.org/assets/Uploads/dermatitis/nrash.jpg,7482848a734494d25431e77827ade573.jpg
dermatitis,https://dermnetnz.org/topics/napkin-dermatitis,https://dermnetnz.org/assets/Uploads/dermatitis/napkin-thrush-s.jpg,af7f06107849253950e63c3636fa85a2.jpg
dermatitis,https://dermnetnz.org/topics/rheumatoid-arthritis-and-the-skin,https://dermnetnz.org/assets/Uploads/immune/rheumatoid5.jpg,da83d9ad0629a914666d89000d47e923.jpg
dermatitis,https://dermnetnz.org/topics/rheumatoid-arthritis-and-the-skin,https://dermnetnz.org/assets/Uploads/immune/rheumatoid4.jpg,74ae3a4f755d80d16681eccb6186a2b3.jpg
dermatitis,https://dermnetnz.org/topics/rheumatoid-arthritis-and-the-skin,https://dermnetnz.org/assets/Uploads/immune/rheumatoid6.jpg,3cf316b9d4cfd1f1802d6f6d4bdff229.jpg
dermatitis,https://dermnetnz.org/topics/rheumatoid-arthritis-and-the-skin,https://dermnetnz.org/assets/Uploads/immune/rheumatoid10.jpg,b36a5f0d03def72ec68d656bdd5ee476.jpg
dermatitis,https://dermnetnz.org/topics/rheumatoid-arthritis-and-the-skin,https://dermnetnz.org/assets/Uploads/immune/rheumatoid2.jpg,66f1ac3b1e66df6cdc9a694055ff5e99.jpg
dermatitis,https://dermnetnz.org/topics/rheumatoid-arthritis-and-the-skin,https://dermnetnz.org/assets/Uploads/immune/rheumatoid9.jpg,912d46fd57ce4afa3342ebc647716486.jpg
dermatitis,https://dermnetnz.org/topics/barrier-cream,https://dermnetnz.org/assets/Uploads/irritant-contact-dermatitis-002.jpg,924e9611569f33251e7d3d55de003b38.jpg
dermatitis,https://dermnetnz.org/topics/rheumatoid-arthritis-and-the-skin,https://dermnetnz.org/assets/Uploads/nummular-dermatitis-aTNF.jpg,2115c61214832a0af15036eb42b15a9c.jpg
dermatitis,https://dermnetnz.org/topics/barrier-cream,https://dermnetnz.org/assets/Uploads/irritant-contact-dermatitis-003.jpg,e49f656e61f7d9ac96394146062b1f45.jpg
dermatitis,https://dermnetnz.org/topics/barrier-cream,https://dermnetnz.org/assets/Uploads/irritant-contact-dermatitis-001.jpg,f5f58d71bb080c2f21561b5be31eaa25.jpg
dermatitis,https://dermnetnz.org/topics/rheumatoid-arthritis-and-the-skin,https://dermnetnz.org/assets/Uploads/immune/rheumatoid3.jpg,2ce74086d21d00ab56b334ebeabbd326.jpg
dermatitis,https://dermnetnz.org/topics/rheumatoid-arthritis-and-the-skin,https://dermnetnz.org/assets/Uploads/immune/rheumatoid8.jpg,913f95fd799a3815bc5170b31c43c45e.jpg
dermatitis,https://dermnetnz.org/topics/rheumatoid-arthritis-and-the-skin,https://dermnetnz.org/assets/Uploads/immune/rheumatoid7.jpg,7c79c75ed7f8f3d5420fcfa4ad58d74f.jpg
dermatitis,https://dermnetnz.org/topics/rheumatoid-arthritis-and-the-skin,https://dermnetnz.org/assets/Uploads/hand-dermatitis-aTNF.jpg,7463865d52aa44a9df734d36473ce85d.jpg
dermatitis,https://dermnetnz.org/topics/rheumatoid-arthritis-and-the-skin,https://dermnetnz.org/assets/Uploads/alopecia-areata-aTNF.jpg,73a7cb801b7e89af052391fee208c9e3.jpg
dermatitis,http://www.dermnetnz.org/topics/ciclosporin,http://www.dermnetnz.org/assets/Uploads/doctors/emergencies/images/pyodgan4.jpg,200ef8002f7b469bfe76e94c3a454bd8.jpg
dermatitis,http://www.dermnetnz.org/topics/ciclosporin,http://www.dermnetnz.org/assets/Uploads/treatments/csa-htrichosis1.jpg,5a4ea8ea4d0f1f4b4697015c30db184b.jpg
dermatitis,http://www.dermnetnz.org/topics/ciclosporin,http://www.dermnetnz.org/assets/images/home-page-pro-waitlist.webp,671d3f058f28eebfd25dbb71c4dae857.webp
dermatitis,http://www.dermnetnz.org/topics/ciclosporin,http://www.dermnetnz.org/assets/Uploads/treatments/csa-htrichosis2.jpg,bc3ca8cea8669212b77e79a5a21f367e.jpg
dermatitis,http://www.dermnetnz.org/topics/ciclosporin,http://www.dermnetnz.org/assets/Uploads/treatments/csa-gums.jpg,0527a20d45eb4dd896cd9f7edfaad053.jpg
dermatitis,http://www.dermnetnz.org/topics/ciclosporin,http://www.dermnetnz.org/assets/Uploads/scaly/thick3.jpg,beb9fd0afa135f476e9bc2d064da892e.jpg
dermatitis,http://www.dermnetnz.org/topics/ciclosporin,http://www.dermnetnz.org/assets/Uploads/dermatitis/flexural-eczema27.jpg,ca9a45863e130e961960b79b3817eb92.jpg
dermatitis,https://dermnetnz.org/topics/covid-19,https://dermnetnz.org/assets/collection-O/Covid-19-skin-rash/covid-19-skin-rash-00009.jpg,d480cd94d038d72be863f9c513775fb1.jpg
dermatitis,https://dermnetnz.org/topics/covid-19,https://dermnetnz.org/assets/Uploads/Unite-logo-english.jpg,ec9283029b33b504d4387a8e402979cb.jpg
dermatitis,https://dermnetnz.org/topics/covid-19,https://dermnetnz.org/assets/collection-O/Covid-19-skin-rash/covid-19-skin-rash-00002.jpg,36bb4484dd93dfdae9148951b058f37a.jpg
dermatitis,https://dermnetnz.org/topics/covid-19,https://dermnetnz.org/assets/collection-O/Covid-19-skin-rash/covid-19-skin-rash-00008.jpg,1777f45a3a13e3f6a70d63271a8ae491.jpg
dermatitis,https://dermnetnz.org/topics/covid-19,https://dermnetnz.org/assets/Uploads/Coronavirus-badge-300.jpg,825e0dae60958e6e171c07d96d06c8bf.jpg
dermatitis,https://dermnetnz.org/topics/covid-19,https://dermnetnz.org/assets/Uploads/covid-8.jpg,fb68c48c8fffb1857231ab1daa472485.jpg
dermatitis,https://dermnetnz.org/topics/covid-19,https://dermnetnz.org/assets/Uploads/covid-2.jpg,0df16efe82fcd4e56f113655c79fe85d.jpg
dermatitis,https://dermnetnz.org/topics/chronic-urticaria,https://dermnetnz.org/assets/Uploads/reactions/w/urticaria-12.jpg,db2badfd3480865fdd9fbed16f04a481.jpg
dermatitis,https://dermnetnz.org/topics/covid-19,https://dermnetnz.org/assets/collection-O/Covid-19-skin-rash/covid-19-skin-rash-00001.jpg,984d431bdcb2fc1d36d7d7c8422e932b.jpg
dermatitis,https://dermnetnz.org/topics/chronic-urticaria,https://dermnetnz.org/assets/collection-O/Urticaria/urticaria-00006.jpg,231c3cbe96ca20cb9019c73f39fff3f4.jpg
dermatitis,https://dermnetnz.org/topics/chronic-urticaria,https://dermnetnz.org/assets/Uploads/urticaria-14.jpg,ec92bf6be89d2745b51e05e05e80e3a6.jpg
dermatitis,https://dermnetnz.org/topics/chronic-urticaria,https://dermnetnz.org/assets/Uploads/doctors/wound-healing/images/excor-urt.jpg,fe8be495689036a75e8e94bc415b6ca7.jpg
dermatitis,https://dermnetnz.org/topics/chronic-urticaria,https://dermnetnz.org/assets/collection-O/Urticaria/urticaria-00002.jpg,40be405c725450434b0bda6d3f0394ce.jpg
dermatitis,https://dermnetnz.org/topics/occupational-skin-disorders-in-homemakers,https://dermnetnz.org/assets/Uploads/interdigital-candida.jpg,cceb1971525479a78dc63f4fa68d0556.jpg
dermatitis,https://dermnetnz.org/topics/chronic-urticaria,https://dermnetnz.org/assets/Uploads/reactions/urticaria-13.jpg,0481d7318da08fba1d79326f3aca06bc.jpg
dermatitis,https://dermnetnz.org/topics/occupational-skin-disorders-in-homemakers,https://dermnetnz.org/assets/Uploads/housewife-hand-dermatitis.jpg,f565be997b4158dbd83ed0cb2315aca8.jpg
dermatitis,https://dermnetnz.org/topics/occupational-skin-disorders-in-homemakers,https://dermnetnz.org/assets/Uploads/orf02.jpg,018803445affacc43dcd58298d8f365a.jpg
dermatitis,https://dermnetnz.org/topics/occupational-skin-disorders-in-homemakers,https://dermnetnz.org/assets/Uploads/atopic-dermatitis-hand.jpg,13d00fb36a90016a961b3b9ad1f51519.jpg
dermatitis,https://dermnetnz.org/topics/occupational-skin-disorders-in-homemakers,https://dermnetnz.org/assets/Uploads/chronic-paronychia-001.jpg,381fe688fc1a100856b1291c15df2e8c.jpg
dermatitis,https://dermnetnz.org/topics/disseminated-secondary-eczema,https://dermnetnz.org/assets/Uploads/dermatitis/a-ecz2.jpg,0d8a4dc0faa67dbf3cfc6598384fbf2d.jpg
dermatitis,https://dermnetnz.org/topics/disseminated-secondary-eczema,https://dermnetnz.org/assets/Uploads/dermatitis/a-ecz1.jpg,550ef2dbbf963b4d0e88b164f1cb927c.jpg
dermatitis,https://dermnetnz.org/topics/lichen-planus,https://dermnetnz.org/assets/collection/Oral-lichen-planus/oral-lichen-planus-0004.jpg,a5527818efc00eb1971e3e6f1da50506.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-hairdressers-and-barbers,https://dermnetnz.org/assets/Uploads/reactions/hairdresser-dermatitis01.jpg,43c254bd35c9b37c7e9e2ac2a1c39cb4.jpg
dermatitis,https://dermnetnz.org/topics/lichen-planus,https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0003.jpg,d3b114444e8dd16ff51a5be4562826c3.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-hairdressers-and-barbers,https://dermnetnz.org/assets/Uploads/reactions/hairdressing-chemicals.jpg,6265df1e7d0fb0c5a816e11407866b11.jpg
dermatitis,https://dermnetnz.org/topics/lichen-planus,https://dermnetnz.org/assets/collection/Oral-lichen-planus/oral-lichen-planus-0005.jpg,9c8b3e317a08b2a7ff702fd20cd5f0f6.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-hairdressers-and-barbers,https://dermnetnz.org/assets/Uploads/reactions/foils.jpg,5b598b4d8b6b0f31955819c0cbfc423e.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-hairdressers-and-barbers,https://dermnetnz.org/assets/Uploads/reactions/hairdresser-dermatitis05.jpg,dda0b22fa5e21b5c67f98941e042cd40.jpg
dermatitis,https://dermnetnz.org/topics/lichen-planus,https://dermnetnz.org/assets/collection/Nail-lichen-planus/nail-lichen-planus-0003.jpg,b87c6ae2e9c6a475bd19a347e804c813.jpg
dermatitis,https://dermnetnz.org/topics/lichen-planus,https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0006.jpg,31e4c05bb09b7bbdfc4a7cffd0be05f9.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-hairdressers-and-barbers,https://dermnetnz.org/assets/Uploads/reactions/hairdresser-dermatitis04.jpg,f263b64f859347f29f4332148b3a9ded.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-hairdressers-and-barbers,https://dermnetnz.org/assets/Uploads/reactions/hairdresser-dermatitis03.jpg,5bf397b2d9f4fd0debe4db3e3d028e7c.jpg
dermatitis,https://dermnetnz.org/topics/lichen-planus,https://dermnetnz.org/assets/collection/Oral-lichen-planus/oral-lichen-planus-0001.jpg,1277a11b3b506bf897bf1fa1100bcf60.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-hairdressers-and-barbers,https://dermnetnz.org/assets/Uploads/reactions/shampooing2.jpg,4b1da11a5874dd7e3e5c390fdbd9163e.jpg
dermatitis,https://dermnetnz.org/topics/lichen-planus,https://dermnetnz.org/assets/Uploads/scaly/lp-pigmentosus1.jpg,124c3d07906755f223fbb3d379b5246b.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-hairdressers-and-barbers,https://dermnetnz.org/assets/Uploads/reactions/hairdresser-dermatitis02.jpg,75da5da27ffa7f6fcb74635b82de2aa3.jpg
dermatitis,https://dermnetnz.org/topics/lichen-planus,https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0002.jpg,4b0da6c3866efa62d1e6bdb49afa9d5f.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-hairdressers-and-barbers,https://dermnetnz.org/assets/Uploads/reactions/s/hairdresser-dermatitis06.jpg,2c691b2d5019ec9a84c17314a7711167.jpg
dermatitis,https://dermnetnz.org/topics/lichen-planus,https://dermnetnz.org/assets/Uploads/colour/pigmented-cheilitis1.jpg,b700e51644763a1f82b4ff5c23f31ff1.jpg
dermatitis,https://dermnetnz.org/topics/lichen-planus,https://dermnetnz.org/assets/collection/Nail-lichen-planus/nail-lichen-planus-0001.jpg,347ca84dc1ac362ea4fa6918a5d30598.jpg
dermatitis,https://dermnetnz.org/topics/lichen-planus,https://dermnetnz.org/assets/collection/Oral-lichen-planus/oral-lichen-planus-0002.jpg,f01a7a61d51c529293be694ac35f5c3a.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-professional-cleaners,https://dermnetnz.org/assets/Uploads/reactions/candida-nail-infection.jpg,fe7c8d8144b8310d9fbf83099c32ad7c.jpg
dermatitis,https://dermnetnz.org/topics/lichen-planus,https://dermnetnz.org/assets/collection/Nail-lichen-planus/nail-lichen-planus-0002.jpg,743d9dcf3724b771c9b641e5a8b61c1c.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-professional-cleaners,https://dermnetnz.org/assets/Uploads/reactions/w/extensive-occupational-dermatitis.jpg,225d29a02cfec2b112101f47956f98e9.jpg
dermatitis,https://dermnetnz.org/topics/lichen-planus,https://dermnetnz.org/assets/collection/Oral-lichen-planus/oral-lichen-planus-0003.jpg,f77cb353cafc0d4532016f6c8bd2dabe.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-professional-cleaners,https://dermnetnz.org/assets/Uploads/reactions/infected-hand.jpg,fbf565a42da65e59529949532f9ebc9a.jpg
dermatitis,https://dermnetnz.org/topics/lichen-planus,https://dermnetnz.org/assets/collection/Vesiculobullous-lichen-planus/vesiculobullous-lichen-planus-0001.jpg,fe05f8643f9041d7e040eda301aca8c0.jpg
dermatitis,https://dermnetnz.org/topics/lichen-planus,https://dermnetnz.org/assets/Uploads/hair-loss-02.jpg,cded157c76b0818c7ee8166bd0c8cd8a.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-food-handlers-and-the-catering-industry,https://dermnetnz.org/assets/Uploads/reactions/w/food-handler-infection-02.jpg,112f8b3d49f432b45c5b68e49cbc8339.jpg
dermatitis,https://dermnetnz.org/topics/lichen-planus,https://dermnetnz.org/assets/Uploads/scaly/lp-pigmentosus2.jpg,542f153c87e37bf6e30fe821cacbfbc3.jpg
dermatitis,https://dermnetnz.org/topics/lichen-planus,https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0005.jpg,3f1c743f132766c769de58fc8f553ced.jpg
dermatitis,https://dermnetnz.org/topics/lichen-planus,https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0008.jpg,847dabffdba6fb26471dc6b76f328b77.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-food-handlers-and-the-catering-industry,https://dermnetnz.org/assets/Uploads/reactions/w/food-handler-urticaria-06.jpg,c350ecece1413a17b85d4fa928f1e0a0.jpg
dermatitis,https://dermnetnz.org/topics/lichen-planus,https://dermnetnz.org/assets/collection/Papular-lichen-planus/papular-lichen-planus-0001.jpg,10c26861401b396456e47b55d7385f7e.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-food-handlers-and-the-catering-industry,https://dermnetnz.org/assets/Uploads/reactions/food-handlers01.jpg,93e9086bf9e956e7f6c6ef2e84d61460.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-food-handlers-and-the-catering-industry,https://dermnetnz.org/assets/Uploads/reactions/w/food-handler-urticaria-05.jpg,d215cfb64c126e82de71fdd2258124d8.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-food-handlers-and-the-catering-industry,https://dermnetnz.org/assets/Uploads/reactions/food-handlers02.jpg,80e3c342bd7fd6853356db4c00544648.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-food-handlers-and-the-catering-industry,https://dermnetnz.org/assets/Uploads/reactions/w/food-handler-dermatitis-12.jpg,0ac19c7c4155fe80d5a4514f651c21c3.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-food-handlers-and-the-catering-industry,https://dermnetnz.org/assets/Uploads/reactions/w/food-handler-infection-01.jpg,b2080ed653d73f050d6d2b23ba4423d6.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-food-handlers-and-the-catering-industry,https://dermnetnz.org/assets/Uploads/reactions/w/food-handler-dermatitis-11.jpg,8780530b0341f3e916d194b9f8f638db.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-food-handlers-and-the-catering-industry,https://dermnetnz.org/assets/Uploads/reactions/w/food-handler-dermatitis-10.jpg,92b65a48f18788f7f326862c34fbfa7d.jpg
dermatitis,https://dermnetnz.org/topics/cutaneous-adverse-effects-of-anticonvulsant-drugs,https://dermnetnz.org/assets/Uploads/reactions/ac-ten.jpg,ce1e46ac2e8df278d524cd170f5ac2c8.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-food-handlers-and-the-catering-industry,https://dermnetnz.org/assets/Uploads/reactions/food-handlers03.jpg,856b2de4fda6701b114201be93831604.jpg
dermatitis,https://dermnetnz.org/topics/cutaneous-adverse-effects-of-anticonvulsant-drugs,https://dermnetnz.org/assets/Uploads/reactions/ac-urticaria.jpg,4f1b0dac9dffdfb010e001e313a1554d.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-food-handlers-and-the-catering-industry,https://dermnetnz.org/assets/Uploads/reactions/w/food-handler-urticaria-04.jpg,de0b72d8b167fdf6ece4396e1daa31c8.jpg
dermatitis,https://dermnetnz.org/topics/cutaneous-adverse-effects-of-anticonvulsant-drugs,https://dermnetnz.org/assets/Uploads/reactions/ac-gingiva.jpg,d28572372d4934fa4955acef667f7775.jpg
dermatitis,https://dermnetnz.org/topics/cutaneous-adverse-effects-of-anticonvulsant-drugs,https://dermnetnz.org/assets/Uploads/reactions/ac-purpura.jpg,21a39e855a7ca3597f246da3136c6d0a.jpg
dermatitis,https://dermnetnz.org/topics/skin-problems-in-food-handlers-and-the-catering-industry,https://dermnetnz.org/assets/Uploads/reactions/w/food-handler-infection-03.jpg,d885a557515b1209066c4a5e6ee0526e.jpg
dermatitis,https://dermnetnz.org/topics/cutaneous-adverse-effects-of-anticonvulsant-drugs,https://dermnetnz.org/assets/Uploads/reactions/ac-morbilliform.jpg,d8eba035427d3226c4b24d36a2c6dd17.jpg
dermatitis,https://dermnetnz.org/topics/cutaneous-adverse-effects-of-anticonvulsant-drugs,https://dermnetnz.org/assets/Uploads/reactions/ac-em.jpg,ad5edc647a6333ba2b76990016bbcf9a.jpg
dermatitis,https://dermnetnz.org/topics/bacillary-angiomatosis,https://dermnetnz.org/assets/collection-O/Bacillary-angiomatosis/bacillary-angiomatosis-00001.jpg,25cfc5f534d4e6e30c3e344b412e8383.jpg
dermatitis,https://dermnetnz.org/topics/contact-dermatitis,https://dermnetnz.org/assets/Uploads/reactions/acd2.jpg,8d6e8a8026827498ace226a8eb72a6ef.jpg
dermatitis,https://dermnetnz.org/topics/bacillary-angiomatosis,https://dermnetnz.org/assets/collection-O/Bacillary-angiomatosis/bacillary-angiomatosis-00003.jpg,a2c6ebead75a8b0cc95ebaa89c2d321d.jpg
dermatitis,https://dermnetnz.org/topics/bacillary-angiomatosis,https://dermnetnz.org/assets/collection-O/Bacillary-angiomatosis/bacillary-angiomatosis-00002.jpg,e173a4aec9fdf4464ca07b04988e736a.jpg
dermatitis,https://dermnetnz.org/topics/contact-dermatitis,https://dermnetnz.org/assets/Uploads/reactions/acd4.jpg,1f6f71776172cc02281c8f77e31f3a73.jpg
dermatitis,https://dermnetnz.org/topics/non-steroidal-anti-inflammatory-drugs-and-their-skin-side-effects,https://dermnetnz.org/assets/Uploads/reactions/fde-nsaid.jpg,39de96365b2343ccd2be5cbd095b601e.jpg
dermatitis,https://dermnetnz.org/topics/contact-dermatitis,https://dermnetnz.org/assets/Uploads/reactions/dermal-dermatitis1.jpg,269be5b3b4c4f16f128317497a340e66.jpg
dermatitis,https://dermnetnz.org/topics/non-steroidal-anti-inflammatory-drugs-and-their-skin-side-effects,https://dermnetnz.org/assets/Uploads/reactions/pseudoporphyria-nsaid.jpg,758dd612aee179b9d9dc9e79538c1faa.jpg
dermatitis,https://dermnetnz.org/topics/non-steroidal-anti-inflammatory-drugs-and-their-skin-side-effects,https://dermnetnz.org/assets/Uploads/reactions/urticaria-nsaid.jpg,26d57f932b4a53a53ce9ac0b49ec10f8.jpg
dermatitis,https://dermnetnz.org/topics/cutaneous-adverse-effects-of-alcohol,https://dermnetnz.org/assets/Uploads/reactions/w/psoriasis01.jpg,2d664c762ae5ade59f747f40f352d35d.jpg
dermatitis,https://dermnetnz.org/topics/cutaneous-adverse-effects-of-alcohol,https://dermnetnz.org/assets/Uploads/reactions/red02.jpg,84c4ccc7b4e6cced85dff16addca1410.jpg
dermatitis,https://dermnetnz.org/topics/hand-rub,https://dermnetnz.org/assets/Uploads/treatments/handrub1.jpg,c9b50f30cdf7ba1e1f1271eb55fe87d8.jpg
dermatitis,https://dermnetnz.org/topics/cutaneous-adverse-effects-of-alcohol,https://dermnetnz.org/assets/Uploads/reactions/w/psoriasis03.jpg,0c706b20d41b543dc3752def6c8a0b98.jpg
dermatitis,https://dermnetnz.org/topics/hand-rub,https://dermnetnz.org/assets/Uploads/treatments/handrub2.jpg,7989cb1d79301b61b7b0444777bcf792.jpg
dermatitis,https://dermnetnz.org/topics/rifampicin,https://dermnetnz.org/assets/Uploads/treatments/rifampicin-urine.jpg,25da0fc61265e892a482b2018a516556.jpg
dermatitis,https://dermnetnz.org/topics/cutaneous-adverse-effects-of-alcohol,https://dermnetnz.org/assets/Uploads/reactions/w/rosacea01.jpg,64a106a115c87c39da9a46511f135a16.jpg
dermatitis,https://dermnetnz.org/topics/hand-rub,https://dermnetnz.org/assets/Uploads/treatments/handrub3.jpg,c30ac080148ced2f2e7c20e666825aff.jpg
dermatitis,https://dermnetnz.org/topics/cutaneous-adverse-effects-of-alcohol,https://dermnetnz.org/assets/Uploads/reactions/w/rosacea02.jpg,ec32b12e58643d57e7f7c1654ac72e17.jpg
dermatitis,https://dermnetnz.org/topics/cutaneous-adverse-effects-of-alcohol,https://dermnetnz.org/assets/Uploads/reactions/w/pct03.jpg,1a434eae4993cc6a47249eb267f17e8b.jpg
dermatitis,https://dermnetnz.org/topics/cutaneous-adverse-effects-of-alcohol,https://dermnetnz.org/assets/Uploads/reactions/sebderm02.jpg,07fb75bb9984e4ada70531e6f45291e7.jpg
dermatitis,https://dermnetnz.org/topics/pemphigus-vulgaris,https://dermnetnz.org/assets/Uploads/immune/pgus5.jpg,255ac282eab0aa37be7f7a34ac85973a.jpg
dermatitis,https://dermnetnz.org/topics/pemphigus-vulgaris,https://dermnetnz.org/assets/Uploads/immune/pgus6.jpg,c8bd8c8e6172746070f9c42e97fb2b40.jpg
